model_name,best_mse,best_r2,best_rmse,mse,r2,rmse
DTR,0.15238088096400143,0.9530185278804661,0.390359937703655,0.2781550911232454,0.9142403195476974,0.5274041060925155
GBR,0.07728462765420593,0.9761719084675563,0.2780011288721791,0.12507121446808328,0.9614385365256115,0.3536540887195895
LR,1.3337240174376739,0.5887914721059816,1.1548696971683317,1.3337240174376739,0.5887914721059816,1.1548696971683317
RFR,0.07917984362339837,0.9755875829560235,0.2813891320278706,0.0793740868329035,0.9755276946559032,0.28173407112542054
SVR,1.5790238442882274,0.5131615971295512,1.2565921551116843,1.550136473433082,0.522068037359138,1.2450447676421448
XGB,0.06234448170662684,0.9807781953314824,0.24968876968463527,0.07502231582260359,0.9768694155272984,0.27390201865375796
